brand,product_name,month,category,retail_price,discounted_price,discount_percent,is_FK_Advantage_product,product_rating,overall_rating
Red,Urbaano Lace Bra Women's Full Coverage Bra,January 2016,Clothing,780.0,299.0,61.66666666666667,False,,
Orange,Ploomz Women's Push-up Bra,January 2016,Clothing,1400.0,399.0,71.5,False,,
Yellow,PrettySecrets Yellow Cotton Comfort Women's T-Shirt Bra,January 2016,Clothing,599.0,240.0,59.933222036727884,False,,
Pink,S4S Stylish Women's Full Coverage Bra,January 2016,Clothing,999.0,399.0,60.06006006006006,False,,
Black,Vaishna Pro Women's Full Coverage Bra,January 2016,Clothing,480.0,175.0,63.541666666666664,False,,
Purple,Luxemburg Bandeau Women's Tube Bra,January 2016,Clothing,999.0,349.0,65.06506506506507,False,,
Pink,Vivity Plain Women's Full Coverage Bra,January 2016,Clothing,1200.0,299.0,75.08333333333333,True,,
White,Vivity Casual Women's Full Coverage Bra,January 2016,Clothing,1800.0,499.0,72.27777777777777,True,,
Beige,Vaishna Fashion Women's Full Coverage Bra,January 2016,Clothing,600.0,249.0,58.5,False,,
White,Grafion by Grafion - Comfort Feel Women's Full Coverage Bra,January 2016,Clothing,849.0,379.0,55.35924617196702,False,,
Multicolor,Vaishna Pro Women's Full Coverage Bra,January 2016,Clothing,720.0,253.0,64.86111111111111,False,,
Multicolor,Madaam NonPadded Women's Tube Bra,January 2016,Clothing,647.0,284.0,56.10510046367851,False,,
Majenta,Our Rituals CDMR28 Women's Tube Bra,January 2016,Clothing,600.0,270.0,55.00000000000001,False,,
Black,Grafion by Grafion - Comfort Feel Women's Full Coverage Bra,January 2016,Clothing,649.0,289.0,55.46995377503852,False,,
Purple,Pink Pearl Figure Women's Full Coverage Bra,January 2016,Clothing,799.0,349.0,56.32040050062578,False,,
Red,Tia by Ten on Ten Vintage Women's T-Shirt Bra,January 2016,Clothing,1199.0,420.0,64.97080900750626,True,,
White,Grafion by Grafion - Comfort Feel Women's Full Coverage Bra,January 2016,Clothing,849.0,379.0,55.35924617196702,False,,
White,Vaishna Fashion Women's Full Coverage Bra,January 2016,Clothing,420.0,179.0,57.38095238095238,False,,
Pink,S4S Stylish Women's Push-up Bra,January 2016,Clothing,799.0,199.0,75.09386733416771,False,,
Black,S4S Printed Women's Full Coverage Bra,January 2016,Clothing,949.0,289.0,69.54689146469968,False,,
Dark Green,Younky Fashion Women's Full Coverage Bra,January 2016,Clothing,1299.0,149.0,88.52963818321786,False,,
Brown,Tia by Ten on Ten Melange Women's Full Coverage Bra,January 2016,Clothing,1199.0,299.0,75.0625521267723,True,,
Black,Magiq Nice Merry Women's Push-up Bra,January 2016,Clothing,560.0,210.0,62.5,False,,
Red,S4S Stylish Women's Push-up Bra,January 2016,Clothing,1049.0,379.0,63.870352716873214,False,,
Purple,Luxemburg Purple color Women's Tube Bra,January 2016,Clothing,649.0,249.0,61.63328197226502,False,,
Multicolor,Madaam NonPadded Women's Tube Bra,January 2016,Clothing,779.0,340.0,56.35430038510911,False,,
Blue,Tia by Ten on Ten Bella Women's T-Shirt Bra,January 2016,Clothing,999.0,399.0,60.06006006006006,True,,
White,JSR Paris Beauty Pro Women's Full Coverage Bra,January 2016,Clothing,369.0,154.0,58.265582655826556,False,,
Pink,Status Neon Elastic Women's Minimizer Bra,January 2016,Clothing,700.0,330.0,52.85714285714286,False,,
White,Grafion by Grafion - Comfort Feel Women's Full Coverage Bra,January 2016,Clothing,649.0,299.0,53.929121725731896,False,,
Multicolor,Riya Gold Women's Full Coverage Bra,January 2016,Clothing,576.0,249.0,56.770833333333336,False,,
Cream,Florentyne Padded Push-up Bra Women's Push-up Bra,January 2016,Clothing,850.0,399.0,53.05882352941177,False,5.0,5.0
Beige,Glus Accu Point Women's T-Shirt Bra,January 2016,Clothing,1199.0,399.0,66.72226855713093,False,,
Black,Urbaano Bang Women's Full Coverage Bra,January 2016,Clothing,1350.0,499.0,63.03703703703704,False,,
White,New Pearl Women's Full Coverage Bra,January 2016,Clothing,699.0,299.0,57.224606580829764,False,,
White,Vaishna Fashion Women's Full Coverage Bra,January 2016,Clothing,600.0,249.0,58.5,False,,
White,Grafion by Grafion - Comfort Feel Women's Full Coverage Bra,January 2016,Clothing,899.0,389.0,56.729699666295886,False,,
White,Our Rituals CDWR59 Women's Tube Bra,January 2016,Clothing,600.0,270.0,55.00000000000001,False,,
Beige,Vivity Plain Women's Full Coverage Bra,January 2016,Clothing,1000.0,299.0,70.1,True,,
Beige,Tia by Ten on Ten Penny Women's T-Shirt Bra,January 2016,Clothing,999.0,399.0,60.06006006006006,True,,
Beige,Tia by Ten on Ten Velvet Women's Push-up Bra,January 2016,Clothing,1199.0,260.0,78.31526271893244,True,,
White,Grafion by Grafion - Comfort Feel Women's Full Coverage Bra,January 2016,Clothing,849.0,379.0,55.35924617196702,False,,
White,Muquam Stretchable Bandeau Women's Tube Bra,January 2016,Clothing,1199.0,499.0,58.381984987489574,False,,
Blue,S4S Women's Full Coverage Bra,January 2016,Clothing,849.0,225.0,73.4982332155477,False,,
SKIN,Triumph Form & Beauty 47 N Women's Full Coverage Bra,January 2016,Clothing,999.0,999.0,0.0,True,,
Red,S4S Stylish Women's Push-up Bra,January 2016,Clothing,1049.0,379.0,63.870352716873214,False,,
Pink,S4S Women's Full Coverage Bra,January 2016,Clothing,749.0,199.0,73.43124165554073,False,,
Multicolor,Madaam NonPadded Women's Tube Bra,January 2016,Clothing,647.0,284.0,56.10510046367851,False,,
White,Zeroradius White and Black Strapless Women's Tube Bra,January 2016,Clothing,549.0,249.0,54.644808743169406,False,,
Pink,S4S Stylish Women's Push-up Bra,January 2016,Clothing,949.0,300.0,68.38777660695469,False,,
Black,Glus Sweet Angel Women's Push-up Bra,January 2016,Clothing,1299.0,499.0,61.585835257890686,False,,
Black,Younky Fashion Women's Full Coverage Bra,January 2016,Clothing,799.0,149.0,81.35168961201502,False,,
Yellow,Madaam Organic Cotton Women's Full Coverage Bra,January 2016,Clothing,999.0,414.0,58.55855855855856,False,,
Blue,Vivity KFB-24 Women's Plunge Bra,January 2016,Clothing,1000.0,299.0,70.1,False,1.0,1.0
Purple,Two Dots Comfortable Women's Sports Bra,January 2016,Clothing,998.0,449.0,55.010020040080164,False,,
Dark Pink,Luxemburg Strapless Bandaeu Women's Tube Bra,January 2016,Clothing,799.0,299.0,62.57822277847309,False,,
Yellow,Younky Fashion Women's Full Coverage Bra,January 2016,Clothing,799.0,149.0,81.35168961201502,False,,
Orange,Ploomz Fashion Women's Push-up Bra,January 2016,Clothing,1200.0,399.0,66.75,False,,
Skin,Lovinoform Latest Comfortable Stylist Non Padded Skin Cotton Women's Full Coverage Bra,January 2016,Clothing,1099.0,309.0,71.8835304822566,False,,
Grey,Muquam Stretchable Bandeau Women's Tube Bra,January 2016,Clothing,1199.0,499.0,58.381984987489574,False,,
Black,S4S Printed Women's Full Coverage Bra,January 2016,Clothing,1049.0,379.0,63.870352716873214,False,,
Black,Ploomz Women's Full Coverage Bra,January 2016,Clothing,1000.0,399.0,60.099999999999994,False,,
Pink,PrivateLifes Polka Lace Women's T-Shirt Bra,January 2016,Clothing,899.0,399.0,55.61735261401557,False,,
Black,Glus Transy Back Women's T-Shirt Bra,January 2016,Clothing,1299.0,449.0,65.43494996150885,False,,
Blue,S4S Comfortable Women's Full Coverage Bra,January 2016,Clothing,749.0,176.0,76.50200267022697,False,,
Blue,S4S Stylish Women's Push-up Bra,January 2016,Clothing,949.0,290.0,69.44151738672286,False,,
Red,Lovinoform Latest Comfortable Stylist Non Padded red Cotton Women's Full Coverage Bra,January 2016,Clothing,999.0,279.0,72.07207207207207,False,,
White,Grafion by Grafion - Comfort Feel Women's Full Coverage Bra,January 2016,Clothing,649.0,299.0,53.929121725731896,False,,
Pink,Younky Fashion Women's Full Coverage Bra,January 2016,Clothing,1199.0,149.0,87.57297748123436,False,,
Red,Urbaano Women's Full Coverage Bra,January 2016,Clothing,600.0,270.0,55.00000000000001,False,5.0,5.0
Blue,Hemali C Cup Women's Full Coverage Bra,January 2016,Clothing,1200.0,550.0,54.166666666666664,False,,
White,Tia by Ten on Ten Vintage Women's T-Shirt Bra,January 2016,Clothing,1199.0,319.0,73.39449541284404,True,,
Orange,S4S Stylish Women's Push-up Bra,January 2016,Clothing,849.0,225.0,73.4982332155477,False,,
Skin,Luxemburg Women's Tube Bra,January 2016,Clothing,649.0,249.0,61.63328197226502,False,2.0,2.0
Dark Pink,Floozy Its My Choice Women's Push-up Bra,January 2016,Clothing,1299.0,299.0,76.98229407236336,False,,
Mauve,Lovinoform Latest Comfortable Stylist Padded Cotton Mauve Women's Push-up Bra,January 2016,Clothing,1299.0,430.0,66.89761354888375,False,,
Purple,Our Rituals CDPW38 Women's Tube Bra,January 2016,Clothing,600.0,270.0,55.00000000000001,False,,
White,Status T-Shirt Bra Women's Full Coverage Bra,January 2016,Clothing,700.0,299.0,57.285714285714285,False,,
Falsa,Lovinoform Latest Comfortable Stylist Padded Cotton Maroon Women's Push-up Bra,January 2016,Clothing,1299.0,410.0,68.43725943033103,False,,
Blue,S4S Stylish Women's Full Coverage Bra,January 2016,Clothing,849.0,225.0,73.4982332155477,False,,
White,Grafion by Grafion - Comfort Feel Women's Full Coverage Bra,January 2016,Clothing,849.0,379.0,55.35924617196702,False,,
White,Sherry by Sherry - 512 Women's T-Shirt Bra,January 2016,Clothing,749.0,349.0,53.40453938584779,False,,
Brown,PrettySecrets Fashion Women's Push-up Bra,January 2016,Clothing,899.0,899.0,0.0,True,1.0,1.0
Multicolor,Madaam NonPadded Women's Tube Bra,January 2016,Clothing,779.0,340.0,56.35430038510911,False,,
Purple,Wolfie Women's Full Coverage Bra,January 2016,Clothing,999.0,320.0,67.96796796796797,False,,
White,Tia by Ten on Ten Cathy Women's T-Shirt Bra,January 2016,Clothing,999.0,399.0,60.06006006006006,True,,
Maroon,S4S Stylish Women's Push-up Bra,January 2016,Clothing,949.0,289.0,69.54689146469968,False,,
Pink,Tia by Ten on Ten Siana Women's T-Shirt Bra,January 2016,Clothing,999.0,399.0,60.06006006006006,True,,
Black,Grafion by Grafion - Comfort Feel Women's Tube Bra,January 2016,Clothing,1499.0,399.0,73.3822548365577,False,,
Red,Peri Peri Women's Bra,January 2016,Clothing,1199.0,419.0,65.05421184320267,True,1.0,1.0
Red,S4S Printed Women's Full Coverage Bra,January 2016,Clothing,899.0,249.0,72.30255839822024,False,,
Green,Vivity Comfortable Women's Plunge Bra,January 2016,Clothing,1200.0,299.0,75.08333333333333,False,,
Beige,Grafion by Grafion - Comfort Feel Women's Full Coverage Bra,January 2016,Clothing,649.0,299.0,53.929121725731896,False,,
Orange,S4S Stylish Women's Push-up Bra,January 2016,Clothing,899.0,300.0,66.62958843159066,False,,
Red,Florentyne Women's Full Coverage Bra,January 2016,Clothing,850.0,399.0,53.05882352941177,False,5.0,5.0
Beige,Florentyne Padded Push-up Bra Women's Push-up Bra,January 2016,Clothing,850.0,399.0,53.05882352941177,False,5.0,5.0
Pink,S4S Women's Full Coverage Bra,January 2016,Clothing,949.0,429.0,54.794520547945204,False,,
Pink,Urbaano Bridal Bra Pack Women's Full Coverage Bra,January 2016,Clothing,1140.0,489.0,57.10526315789474,False,,
Black,Status Fashion Women's Full Coverage Bra,January 2016,Clothing,1000.0,399.0,60.099999999999994,False,,
Black,Madaam Sports Bra Women's Full Coverage Bra,January 2016,Clothing,999.0,398.0,60.16016016016016,False,,
Black,Tia by Ten on Ten Fashion Women's Push-up Bra,January 2016,Clothing,1199.0,260.0,78.31526271893244,True,,
Black,Shoba Women's Tube Bra,January 2016,Clothing,899.0,298.0,66.85205784204672,False,,
White,Ploomz Fashion Women's Tube Bra,January 2016,Clothing,900.0,349.0,61.22222222222222,False,,
Black,JSR Paris Beauty Pro Women's Full Coverage Bra,January 2016,Clothing,499.0,214.0,57.11422845691383,False,5.0,5.0
Brown,Vivity Women's Plunge Bra,January 2016,Clothing,1000.0,299.0,70.1,False,3.2,3.2
White,JSR Paris Beauty Seamless Moulded Women's Full Coverage Bra,January 2016,Clothing,489.0,219.0,55.21472392638037,False,,
Rouge Red,Soie Classic Women's T-Shirt Bra,January 2016,Clothing,790.0,790.0,0.0,False,,
Pink,Vivity Women's Plunge Bra,January 2016,Clothing,1000.0,299.0,70.1,False,,
Black,Tia by Ten on Ten Lacy Women's Push-up Bra,January 2016,Clothing,1199.0,235.0,80.40033361134279,True,,
Dark Red,Oleva Full Coverage Bra,January 2016,Clothing,999.0,299.0,70.07007007007007,False,,
Black & Yellow,Ploomz Fashion Women's T-Shirt Bra,January 2016,Clothing,1100.0,349.0,68.27272727272728,False,,
Red,S4S Stylish Women's Push-up Bra,January 2016,Clothing,849.0,225.0,73.4982332155477,False,,
Beige,Glus Front Open Women's Balconette Bra,January 2016,Clothing,1199.0,435.0,63.719766472060044,False,,
Red,S4S Stylish Women's Push-up Bra,January 2016,Clothing,949.0,300.0,68.38777660695469,False,,
White,Lusty Lingerie Strapless Bandaeu Women's Tube Bra,January 2016,Clothing,1499.0,599.0,60.04002668445631,False,,
Grey,Muquam Stretchable Bandeau Women's Tube Bra,January 2016,Clothing,1199.0,499.0,58.381984987489574,False,,
Black,S4S Printed Women's Full Coverage Bra,January 2016,Clothing,949.0,289.0,69.54689146469968,False,,
Red,S4S Comfortable Women's Full Coverage Bra,January 2016,Clothing,799.0,225.0,71.8397997496871,False,,
Skin,Luxemburg Strapless Bandaeu Women's Tube Bra,January 2016,Clothing,799.0,299.0,62.57822277847309,False,,
Beige,Tia by Ten on Ten Fiona Women's T-Shirt Bra,January 2016,Clothing,999.0,399.0,60.06006006006006,True,,
Deep Lavender,Triumph Form & Beauty 30 W Women's Bra,January 2016,Clothing,899.0,899.0,0.0,True,5.0,5.0
White,Glus Angellove Women's T-Shirt Bra,January 2016,Clothing,799.0,349.0,56.32040050062578,False,,
Pink,Status Fashion Women's Full Coverage Bra,January 2016,Clothing,1000.0,399.0,60.099999999999994,False,,
Yellow,Vivity Comfortable Women's Plunge Bra,January 2016,Clothing,1200.0,299.0,75.08333333333333,False,,
White,Vaishna Fashion Women's Full Coverage Bra,January 2016,Clothing,400.0,169.0,57.75,False,,
Purple,S4S Stylish Women's Push-up Bra,January 2016,Clothing,949.0,289.0,69.54689146469968,False,,
Maroon,S4S Stylish Women's Push-up Bra,January 2016,Clothing,799.0,199.0,75.09386733416771,False,,
Pink,La Verite Pro Women's Tube Bra,January 2016,Clothing,499.0,190.0,61.923847695390776,False,,
Green,Grafion Comfortable Women's Full Coverage Bra,January 2016,Clothing,499.0,149.0,70.14028056112225,False,,
Black,Ploomz Women's Push-up Bra,January 2016,Clothing,1200.0,399.0,66.75,False,,
White,Ploomz Women's Push-up Bra,January 2016,Clothing,1000.0,349.0,65.10000000000001,False,,
White,Ladyland Life White Women's Full Coverage Bra,January 2016,Clothing,899.0,269.0,70.07786429365962,False,,
Maroon,Status B Plus Cup Women's Full Coverage Bra,January 2016,Clothing,600.0,199.0,66.83333333333333,False,,
Multicolor,Younky Fashion Women's T-Shirt Bra,January 2016,Clothing,999.0,149.0,85.08508508508508,False,,
Brown,Vivity Women's Plunge Bra,January 2016,Clothing,1000.0,299.0,70.1,False,5.0,5.0
Red,S4S Comfortable Women's Full Coverage Bra,January 2016,Clothing,749.0,176.0,76.50200267022697,False,,
Pink,S4S Stylish Women's Push-up Bra,January 2016,Clothing,949.0,289.0,69.54689146469968,False,,
Yellow,S4S Stylish Women's Full Coverage Bra,January 2016,Clothing,949.0,289.0,69.54689146469968,False,,
Peach,Ploomz Women's T-Shirt Bra,January 2016,Clothing,1000.0,399.0,60.099999999999994,False,,
Pink,S4S Stylish Women's Push-up Bra,January 2016,Clothing,849.0,225.0,73.4982332155477,False,,
Black,Grafion by Grafion - Comfort Feel Women's Full Coverage Bra,January 2016,Clothing,599.0,279.0,53.42237061769616,False,,
Grey,Ploomz Fashion Women's Push-up Bra,January 2016,Clothing,1000.0,349.0,65.10000000000001,False,,
Red,La Verite Pro Women's Tube Bra,January 2016,Clothing,499.0,190.0,61.923847695390776,False,,
Grey,S4S Stylish Women's Push-up Bra,January 2016,Clothing,949.0,300.0,68.38777660695469,False,,
Black,PrivateLifes Polka Lace Women's T-Shirt Bra,January 2016,Clothing,899.0,399.0,55.61735261401557,False,,
Pink,S4S Stylish Women's Push-up Bra,January 2016,Clothing,949.0,300.0,68.38777660695469,False,,
Black,Luxemburg Sports Women's Push-up Bra,January 2016,Clothing,999.0,399.0,60.06006006006006,False,,
Multicolor,Riya Gold Women's Full Coverage Bra,January 2016,Clothing,576.0,249.0,56.770833333333336,False,,
Pink,Tia by Ten on Ten Fashion Women's Push-up Bra,January 2016,Clothing,1199.0,270.0,77.4812343619683,True,,
Beige,PrivateLifes Strapless Women's Push-up Bra,January 2016,Clothing,899.0,429.0,52.28031145717463,False,,
Red,S4S Stylish Women's Full Coverage Bra,January 2016,Clothing,999.0,399.0,60.06006006006006,False,,
Brown,Vivity Women's Plunge Bra,January 2016,Clothing,1000.0,299.0,70.1,False,5.0,5.0
Red,Pink Pearl Blush Women's Full Coverage Bra,January 2016,Clothing,499.0,199.0,60.120240480961925,False,,
Pink,Our Rituals CDPB37 Women's Tube Bra,January 2016,Clothing,600.0,270.0,55.00000000000001,False,,
Red,S4S Stylish Women's Push-up Bra,January 2016,Clothing,949.0,300.0,68.38777660695469,False,,
Red,Ploomz Fashion Women's Full Coverage Bra,January 2016,Clothing,800.0,349.0,56.375,False,,
Skin,Shoba SHTBSKN Women's Tube Bra,January 2016,Clothing,430.0,175.0,59.30232558139535,False,,
Pink,Ploomz Fashion Women's Full Coverage Bra,January 2016,Clothing,900.0,349.0,61.22222222222222,False,,
Black,Tia by Ten on Ten Lacy Women's Push-up Bra,January 2016,Clothing,1199.0,259.0,78.39866555462885,True,,
Pink,Grafion by Grafion - Comfort Feel Women's Full Coverage Bra,January 2016,Clothing,1649.0,449.0,72.77137659187386,False,,
Multicolor,PrivateLifes Privacy Women's Tube Bra,January 2016,Clothing,1780.0,490.0,72.47191011235955,False,,
Maroon,Tia by Ten on Ten Persa Women's T-Shirt Bra,January 2016,Clothing,999.0,399.0,60.06006006006006,True,,
Pink,Ploomz Fashion Women's Push-up Bra,January 2016,Clothing,800.0,349.0,56.375,False,,
White,Peri Peri Women's Full Coverage Bra,January 2016,Clothing,949.0,332.0,65.01580611169653,True,,
Pink,Tia by Ten on Ten Fanny Women's T-Shirt Bra,January 2016,Clothing,999.0,399.0,60.06006006006006,True,,
Pink,"PrivateLifes MultiStraps Women's T-Shirt, Push-up Bra",January 2016,Clothing,899.0,425.0,52.72525027808677,False,,
Red,"ShowTime Women's Full Coverage, T-Shirt Bra",January 2016,Clothing,699.0,250.0,64.2346208869814,False,,
Skin,Florentyne Women's Full Coverage Bra,January 2016,Clothing,850.0,399.0,53.05882352941177,False,5.0,5.0
Black,Pink Pearl Swish Women's Full Coverage Bra,January 2016,Clothing,799.0,349.0,56.32040050062578,False,,
Blue,Florentyne Padded Push-up Bra Women's Push-up Bra,January 2016,Clothing,850.0,399.0,53.05882352941177,False,,
Pink,Hemali Pink Women's T-Shirt Bra,January 2016,Clothing,1800.0,550.0,69.44444444444444,False,4.0,4.0
Black,Madaam Sports Bra Women's Full Coverage Bra,January 2016,Clothing,899.0,414.0,53.9488320355951,False,,
White,Vaishna Fashion Women's Full Coverage Bra,January 2016,Clothing,630.0,259.0,58.88888888888889,False,5.0,5.0
Pink,Hemali Pink Women's T-Shirt Bra,January 2016,Clothing,1200.0,375.0,68.75,False,,
Beige,Ploomz Fashion Women's Full Coverage Bra,January 2016,Clothing,900.0,399.0,55.666666666666664,False,,
Green,S4S Stylish Women's Full Coverage Bra,January 2016,Clothing,999.0,399.0,60.06006006006006,False,,
White,Vaishna Pro Women's Full Coverage Bra,January 2016,Clothing,480.0,175.0,63.541666666666664,False,,
Purple,S4S Stylish Women's Push-up Bra,January 2016,Clothing,849.0,225.0,73.4982332155477,False,,
Red,Urbaano Women's Full Coverage Bra,January 2016,Clothing,390.0,189.0,51.53846153846153,False,,
Multicolor,Oleva ODC04632 Women's Full Coverage Bra,January 2016,Clothing,2999.0,349.0,88.36278759586529,False,,
Purple,Status Fashion Women's Minimizer Bra,January 2016,Clothing,1000.0,399.0,60.099999999999994,False,,
Gold,Zet Zone Fashionable Women's Full Coverage Bra,January 2016,Clothing,899.0,379.0,57.8420467185762,False,,
Black,Vaishna Fashion Women's Full Coverage Bra,January 2016,Clothing,400.0,169.0,57.75,False,,
Pink,Two Dots Comfortable Women's Sports Bra,January 2016,Clothing,998.0,449.0,55.010020040080164,False,,
White,"ShowTime Women's Full Coverage, Sports Bra",January 2016,Clothing,399.0,160.0,59.899749373433586,False,,
Pink,Urbaano Women's Full Coverage Bra,January 2016,Clothing,900.0,339.0,62.33333333333333,False,,
Black,Peches by Peches - Black Basic With Detachable Straps Women's Push-up Bra,January 2016,Clothing,1299.0,549.0,57.736720554272516,False,,
Black,Penny T-Shirt Bra,January 2016,Clothing,875.0,875.0,0.0,False,,
Carrot Pink,Our Rituals CDPY20 Women's Tube Bra,January 2016,Clothing,600.0,270.0,55.00000000000001,False,,
White,Vaishna Pro Women's Full Coverage Bra,January 2016,Clothing,720.0,253.0,64.86111111111111,False,,
Green,Lovinoform Latest Comfortable Stylist Non Padded Green Cotton Women's Full Coverage Bra,January 2016,Clothing,999.0,299.0,70.07007007007007,False,,
White,Lovinoform Latest Comfortable Stylist Non Padded White Cotton Women's Full Coverage Bra,January 2016,Clothing,1099.0,309.0,71.8835304822566,False,,
Brown,Hemali Fashion Women's Full Coverage Bra,January 2016,Clothing,1200.0,499.0,58.416666666666664,False,,
Blue,S4S Printed Women's Full Coverage Bra,January 2016,Clothing,799.0,199.0,75.09386733416771,False,,
Grey,Tia by Ten on Ten Stripey Women's T-Shirt Bra,January 2016,Clothing,1199.0,255.0,78.73227689741451,True,1.0,1.0
Brown,Younky Fashion Women's Full Coverage Bra,January 2016,Clothing,999.0,149.0,85.08508508508508,False,,
Purple,Ploomz Fashion Women's Push-up Bra,January 2016,Clothing,1600.0,499.0,68.8125,False,,
Black,Lovinoform Latest Comfortable Stylist Non Padded Black Cotton Women's Full Coverage Bra,January 2016,Clothing,1199.0,409.0,65.8882402001668,False,,
Beige,Ploomz Fashion Women's Push-up Bra,January 2016,Clothing,800.0,329.0,58.875,False,,
Pink,Urbaano Women's Full Coverage Bra,January 2016,Clothing,600.0,225.0,62.5,False,,
Red,Lovinoform Latest Comfortable Stylist Non Padded Red Cotton Women's Full Coverage Bra,January 2016,Clothing,1199.0,409.0,65.8882402001668,False,,
Black,Wolfie Pro Women's Push-up Bra,January 2016,Clothing,999.0,320.0,67.96796796796797,False,,
Pink,S4S Stylish Women's Push-up Bra,January 2016,Clothing,1049.0,379.0,63.870352716873214,False,,
Mauve,Ploomz Fashion Women's T-Shirt Bra,January 2016,Clothing,900.0,349.0,61.22222222222222,False,,
Pink,Glus Frontopen Women's Push-up Bra,January 2016,Clothing,999.0,410.0,58.95895895895896,False,,
White,Vaishna Fashion Women's Full Coverage Bra,January 2016,Clothing,420.0,179.0,57.38095238095238,False,,
Black,Younky Fashion Women's Full Coverage Bra,January 2016,Clothing,1599.0,149.0,90.6816760475297,False,,
Pink,S4S Women's Full Coverage Bra,January 2016,Clothing,849.0,315.0,62.89752650176679,False,,
Black,S4S Comfortable Women's Full Coverage Bra,January 2016,Clothing,749.0,176.0,76.50200267022697,False,,
Blue,S4S Comfortable Women's Full Coverage Bra,January 2016,Clothing,799.0,225.0,71.8397997496871,False,,
White,Oleva Full Coverage Bra,January 2016,Clothing,899.0,349.0,61.179087875417125,False,,
Beige,Ladyland Comfy Beige Women's Full Coverage Bra,January 2016,Clothing,749.0,279.0,62.75033377837116,False,5.0,5.0
Grey,S4S Stylish Women's Push-up Bra,January 2016,Clothing,849.0,225.0,73.4982332155477,False,,
Black,JSR Paris Beauty Seamless Moulded Women's Full Coverage Bra,January 2016,Clothing,489.0,219.0,55.21472392638037,False,,
N.Blue,Lovinoform Latest Comfortable Stylist Non Padded N.Blue Cotton Women's Full Coverage Bra,January 2016,Clothing,1099.0,309.0,71.8835304822566,False,,
Red,Glus Frontopen Women's Push-up Bra,January 2016,Clothing,999.0,410.0,58.95895895895896,False,,
White,Grafion Comfort Feel Women's Full Coverage Bra,January 2016,Clothing,949.0,349.0,63.224446786090624,False,,
White,Grafion by Grafion - Comfort Feel Women's Full Coverage Bra,January 2016,Clothing,899.0,389.0,56.729699666295886,False,,
Carrot Pink,Our Rituals CDPP18 Women's Tube Bra,January 2016,Clothing,600.0,270.0,55.00000000000001,False,,
Purple,Luxemburg Strapless Bandaeu Women's Tube Bra,January 2016,Clothing,799.0,299.0,62.57822277847309,False,5.0,5.0
Black,Status B Plus Cup Women's Full Coverage Bra,January 2016,Clothing,600.0,199.0,66.83333333333333,False,,
Black,Vaishna Pro Women's Full Coverage Bra,January 2016,Clothing,480.0,175.0,63.541666666666664,False,,
Maroon,S4S Comfortable Women's Full Coverage Bra,January 2016,Clothing,899.0,275.0,69.41045606229143,False,,
Pink,Vivity Casual Women's Full Coverage Bra,January 2016,Clothing,1800.0,499.0,72.27777777777777,False,,
Pink,Ploomz Women's T-Shirt Bra,January 2016,Clothing,1000.0,349.0,65.10000000000001,False,,
Blue,Lovinoform Latest Comfortable Stylist Non Padded Blue Cotton Women's Full Coverage Bra,January 2016,Clothing,1199.0,429.0,64.22018348623854,False,,
Light Pink,S4S Stylish Women's Full Coverage Bra,January 2016,Clothing,949.0,289.0,69.54689146469968,False,,
Coffee,S4S Comfortable Women's Full Coverage Bra,January 2016,Clothing,799.0,179.0,77.59699624530664,False,,
Black,Ladyland Jenifer Women's Full Coverage Bra,January 2016,Clothing,799.0,349.0,56.32040050062578,False,5.0,5.0
Purple,Ladyland Daisy Purple Women's Full Coverage Bra,January 2016,Clothing,729.0,249.0,65.84362139917695,False,5.0,5.0
Red,Urbaano Women's Full Coverage Bra,January 2016,Clothing,600.0,270.0,55.00000000000001,False,,
Grey,Grafion by Grafion - Comfort Feel Women's Full Coverage Bra,January 2016,Clothing,1499.0,389.0,74.04936624416277,False,,
Black,S4S Comfortable Women's Full Coverage Bra,January 2016,Clothing,799.0,225.0,71.8397997496871,False,,
White,Zet Zone New Fashionable Women's Full Coverage Bra,January 2016,Clothing,899.0,399.0,55.61735261401557,False,,
Red,S4S Stylish Women's Push-up Bra,January 2016,Clothing,949.0,289.0,69.54689146469968,False,,
Purple,S4S Comfortable Women's Full Coverage Bra,January 2016,Clothing,849.0,225.0,73.4982332155477,False,,
Beige,Laceandme Super Comfort Women's Stick-on Bra,January 2016,Clothing,1250.0,579.0,53.68000000000001,False,1.0,1.0
Maroon,Younky Fashion Women's T-Shirt Bra,January 2016,Clothing,799.0,149.0,81.35168961201502,False,,
White,Vivity Women's Plunge Bra,January 2016,Clothing,1000.0,299.0,70.1,False,3.5,3.5
Brown,S4S Comfortable Women's Full Coverage Bra,January 2016,Clothing,799.0,200.0,74.96871088861077,False,,
Pink,S4S Stylish Women's Push-up Bra,January 2016,Clothing,949.0,300.0,68.38777660695469,False,,
Red,"PrettySecrets Women's T-Shirt, Push-up Bra",January 2016,Clothing,899.0,899.0,0.0,False,3.8,3.8
Red,S4S Stylish Women's Push-up Bra,January 2016,Clothing,949.0,300.0,68.38777660695469,False,,
Maroon,S4S Comfortable Women's Full Coverage Bra,January 2016,Clothing,799.0,179.0,77.59699624530664,False,,
Black,Glus PerfectCleavage Women's Balconette Bra,January 2016,Clothing,999.0,410.0,58.95895895895896,False,,
Blue,S4S Comfortable Women's Full Coverage Bra,January 2016,Clothing,1049.0,375.0,64.2516682554814,False,,
